order_id,store_id,partner_id,category,order_time,promised_time,delivered_time,delivered_time_dt,delivery_minutes,city,locality,vehicle_type,order_hour,is_on_time,at_risk,predicted_risk_score,predicted_at_risk
O00464,S003,P019,Grocery,2026-06-13 05:54:00,2026-06-13 06:04:00,2026-06-13 06:06:39,2026-06-13 06:06:39,12.65,Mumbai,Powai,bike,5,0,1,0.40924612723559495,0
O00476,S006,P044,Household,2026-06-21 06:22:00,2026-06-21 06:32:00,2026-06-21 06:34:08,2026-06-21 06:34:08,12.133333333333333,Mumbai,Chembur,scooter,6,0,1,0.3085995248178062,0
O00996,S004,P001,Dairy,2026-06-21 14:44:00,2026-06-21 14:54:00,2026-06-21 14:50:34,2026-06-21 14:50:34,6.566666666666666,Mumbai,Dadar,scooter,14,1,0,0.4426872510250125,0
O00890,S007,P051,Snacks,2026-06-14 14:04:00,2026-06-14 14:14:00,2026-06-14 14:17:11,2026-06-14 14:17:11,13.183333333333334,Mumbai,Borivali,bike,14,0,1,0.8829624564219816,1
O00475,S018,P012,Beverages,2026-06-04 14:47:00,2026-06-04 14:57:00,2026-06-04 14:55:27,2026-06-04 14:55:27,8.45,Bengaluru,Electronic City,bike,14,1,0,0.3077525452008164,0
O00413,S006,P023,Personal Care,2026-06-30 08:17:00,2026-06-30 08:27:00,2026-06-30 08:24:26,2026-06-30 08:24:26,7.433333333333334,Mumbai,Chembur,bike,8,1,0,0.2579639222160499,0
O00867,S017,P022,Beverages,2026-06-16 21:48:00,2026-06-16 21:58:00,2026-06-16 22:00:30,2026-06-16 22:00:30,12.5,Bengaluru,JP Nagar,bike,21,0,1,0.694583102893215,1
O01446,S014,P007,Dairy,2026-06-17 13:20:00,2026-06-17 13:30:00,2026-06-17 13:30:30,2026-06-17 13:30:30,10.5,Bengaluru,HSR Layout,bike,13,0,1,0.8416888800114289,1
O00946,S002,P045,Personal Care,2026-06-09 16:19:00,2026-06-09 16:29:00,2026-06-09 16:26:06,2026-06-09 16:26:06,7.1,Mumbai,Bandra,bike,16,1,0,0.3400265194502828,0
O01408,S009,P021,Bakery,2026-06-08 06:49:00,2026-06-08 06:59:00,2026-06-08 07:00:02,2026-06-08 07:00:02,11.033333333333333,Mumbai,Kurla,bicycle,6,0,1,0.37365475765501277,0
O00473,S009,P059,Fruits & Vegetables,2026-06-13 12:02:00,2026-06-13 12:12:00,2026-06-13 12:06:52,2026-06-13 12:06:52,4.866666666666666,Mumbai,Kurla,bicycle,12,1,0,0.6415231521424902,1
O00902,S017,P015,Fruits & Vegetables,2026-06-04 19:20:00,2026-06-04 19:30:00,2026-06-04 19:25:44,2026-06-04 19:25:44,5.733333333333333,Bengaluru,JP Nagar,bike,19,1,0,0.8060920304872923,1
O01784,S008,P018,Bakery,2026-06-26 05:29:00,2026-06-26 05:39:00,2026-06-26 05:41:19,2026-06-26 05:41:19,12.316666666666666,Mumbai,Worli,scooter,5,0,1,0.3045226211847573,0
O00362,S013,P033,Beverages,2026-06-23 21:23:00,2026-06-23 21:33:00,2026-06-23 21:32:38,2026-06-23 21:32:38,9.633333333333333,Bengaluru,Whitefield,scooter,21,1,0,0.514951808946999,1
O01672,S015,P033,Snacks,2026-06-26 17:21:00,2026-06-26 17:31:00,2026-06-26 17:30:19,2026-06-26 17:30:19,9.316666666666666,Bengaluru,Jayanagar,scooter,17,1,0,0.41501165098041176,0
O01222,S003,P008,Bakery,2026-06-21 18:32:00,2026-06-21 18:42:00,2026-06-21 18:43:54,2026-06-21 18:43:54,11.9,Mumbai,Powai,bike,18,0,1,0.6783237732885752,1
O01684,S005,P038,Grocery,2026-06-09 12:32:00,2026-06-09 12:42:00,2026-06-09 12:42:57,2026-06-09 12:42:57,10.95,Mumbai,Malad,bike,12,0,1,0.39006953250455745,0
O00602,S015,P025,Bakery,2026-06-25 09:21:00,2026-06-25 09:31:00,2026-06-25 09:27:14,2026-06-25 09:27:14,6.233333333333333,Bengaluru,Jayanagar,scooter,9,1,0,0.29748940710985705,0
O00234,S015,P032,Beverages,2026-06-16 02:25:00,2026-06-16 02:35:00,2026-06-16 02:34:54,2026-06-16 02:34:54,9.9,Bengaluru,Jayanagar,scooter,2,1,0,0.16783442175824778,0
O00195,S020,P030,Snacks,2026-06-04 20:31:00,2026-06-04 20:41:00,2026-06-04 20:39:25,2026-06-04 20:39:25,8.416666666666666,Bengaluru,Malleshwaram,bike,20,1,0,0.5358649292289182,1
O01017,S004,P056,Personal Care,2026-06-30 12:46:00,2026-06-30 12:56:00,2026-06-30 12:52:41,2026-06-30 12:52:41,6.683333333333334,Mumbai,Dadar,bike,12,1,0,0.27727469369075475,0
O01241,S006,P021,Fruits & Vegetables,2026-06-06 11:47:00,2026-06-06 11:57:00,2026-06-06 11:55:17,2026-06-06 11:55:17,8.283333333333333,Mumbai,Chembur,bicycle,11,1,0,0.6063765843960662,1
O00501,S009,P054,Fruits & Vegetables,2026-06-23 20:51:00,2026-06-23 21:01:00,2026-06-23 21:01:30,2026-06-23 21:01:30,10.5,Mumbai,Kurla,bike,20,0,1,0.7758754966202946,1
O01539,S018,P035,Personal Care,2026-06-01 14:52:00,2026-06-01 15:02:00,2026-06-01 15:01:59,2026-06-01 15:01:59,9.983333333333333,Bengaluru,Electronic City,bike,14,1,0,0.21690895550788272,0
O00308,S018,P031,Grocery,2026-06-21 01:10:00,2026-06-21 01:20:00,2026-06-21 01:17:46,2026-06-21 01:17:46,7.766666666666667,Bengaluru,Electronic City,bike,1,1,0,0.1468691730885153,0
O00512,S018,P014,Bakery,2026-06-11 12:03:00,2026-06-11 12:13:00,2026-06-11 12:11:00,2026-06-11 12:11:00,8.0,Bengaluru,Electronic City,scooter,12,1,0,0.30764313110540153,0
O00380,S011,P009,Fruits & Vegetables,2026-06-28 20:26:00,2026-06-28 20:36:00,2026-06-28 20:34:46,2026-06-28 20:34:46,8.766666666666667,Bengaluru,Koramangala,bike,20,1,0,0.8312168944370422,1
O00492,S017,P018,Dairy,2026-06-14 20:06:00,2026-06-14 20:16:00,2026-06-14 20:16:02,2026-06-14 20:16:02,10.033333333333333,Bengaluru,JP Nagar,scooter,20,0,1,0.6961094601754731,1
O00831,S006,P011,Grocery,2026-06-16 15:04:00,2026-06-16 15:14:00,2026-06-16 15:15:02,2026-06-16 15:15:02,11.033333333333333,Mumbai,Chembur,bike,15,0,1,0.5293027124617896,1
O00761,S004,P021,Snacks,2026-06-26 11:29:00,2026-06-26 11:39:00,2026-06-26 11:34:34,2026-06-26 11:34:34,5.566666666666666,Mumbai,Dadar,bicycle,11,1,0,0.3666194979396991,0
O00367,S006,P029,Bakery,2026-06-01 23:27:00,2026-06-01 23:37:00,2026-06-01 23:36:25,2026-06-01 23:36:25,9.416666666666666,Mumbai,Chembur,bike,23,1,0,0.6938385032671384,1
O01386,S009,P012,Personal Care,2026-06-22 20:45:00,2026-06-22 20:55:00,2026-06-22 21:01:03,2026-06-22 21:01:03,16.05,Mumbai,Kurla,bike,20,0,1,0.5001335224882909,1
O00989,S016,P020,Dairy,2026-06-05 18:19:00,2026-06-05 18:29:00,2026-06-05 18:29:30,2026-06-05 18:29:30,10.5,Bengaluru,Marathahalli,bike,18,0,1,0.5121498431401352,1
O00860,S017,P054,Bakery,2026-06-15 11:08:00,2026-06-15 11:18:00,2026-06-15 11:16:30,2026-06-15 11:16:30,8.5,Bengaluru,JP Nagar,bike,11,1,0,0.5402406056075515,1
O01677,S005,P055,Beverages,2026-06-25 20:48:00,2026-06-25 20:58:00,2026-06-25 21:01:44,2026-06-25 21:01:44,13.733333333333333,Mumbai,Malad,bike,20,0,1,0.5223158086279487,1
O00269,S012,P040,Personal Care,2026-06-08 22:30:00,2026-06-08 22:40:00,2026-06-08 22:39:21,2026-06-08 22:39:21,9.35,Bengaluru,Indiranagar,bike,22,1,0,0.13045932678594854,0
O00583,S018,P053,Grocery,2026-06-29 21:43:00,2026-06-29 21:53:00,2026-06-29 21:50:13,2026-06-29 21:50:13,7.216666666666667,Bengaluru,Electronic City,scooter,21,1,0,0.4725656267483668,0
O00068,S007,P005,Personal Care,2026-06-04 18:19:00,2026-06-04 18:29:00,2026-06-04 18:28:59,2026-06-04 18:28:59,9.983333333333333,Mumbai,Borivali,bike,18,1,0,0.8649401909084913,1
O00695,S015,P036,Grocery,2026-06-02 09:33:00,2026-06-02 09:43:00,2026-06-02 09:41:01,2026-06-02 09:41:01,8.016666666666667,Bengaluru,Jayanagar,bike,9,1,0,0.28899832537009457,0
O01547,S010,P009,Personal Care,2026-06-21 20:33:00,2026-06-21 20:43:00,2026-06-21 20:46:06,2026-06-21 20:46:06,13.1,Mumbai,Goregaon,bike,20,0,1,0.41045754729431444,0
O00698,S018,P018,Personal Care,2026-06-05 11:25:00,2026-06-05 11:35:00,2026-06-05 11:31:19,2026-06-05 11:31:19,6.316666666666666,Bengaluru,Electronic City,scooter,11,1,0,0.17781822431814245,0
O00371,S001,P001,Household,2026-06-27 07:55:00,2026-06-27 08:05:00,2026-06-27 08:01:08,2026-06-27 08:01:08,6.133333333333334,Mumbai,Andheri,scooter,7,1,0,0.27818717301268686,0
O01528,S003,P009,Fruits & Vegetables,2026-06-29 13:08:00,2026-06-29 13:18:00,2026-06-29 13:18:35,2026-06-29 13:18:35,10.583333333333334,Mumbai,Powai,bike,13,0,1,0.7185726046355061,1
O01127,S011,P037,Fruits & Vegetables,2026-06-13 09:25:00,2026-06-13 09:35:00,2026-06-13 09:37:07,2026-06-13 09:37:07,12.116666666666667,Bengaluru,Koramangala,scooter,9,0,1,0.665307844991463,1
O00790,S004,P004,Dairy,2026-06-15 12:19:00,2026-06-15 12:29:00,2026-06-15 12:28:37,2026-06-15 12:28:37,9.616666666666667,Mumbai,Dadar,bike,12,1,0,0.40246245213802057,0
O00603,S015,P044,Bakery,2026-06-29 16:01:00,2026-06-29 16:11:00,2026-06-29 16:08:16,2026-06-29 16:08:16,7.266666666666667,Bengaluru,Jayanagar,scooter,16,1,0,0.4299760534582713,0
O00327,S013,P021,Beverages,2026-06-24 18:31:00,2026-06-24 18:41:00,2026-06-24 18:42:25,2026-06-24 18:42:25,11.416666666666666,Bengaluru,Whitefield,bicycle,18,0,1,0.4532362340277814,0
O00091,S007,P028,Snacks,2026-06-18 09:09:00,2026-06-18 09:19:00,2026-06-18 09:24:08,2026-06-18 09:24:08,15.133333333333333,Mumbai,Borivali,bike,9,0,1,0.8331901286492039,1
O00998,S013,P052,Beverages,2026-06-03 07:00:00,2026-06-03 07:10:00,2026-06-03 07:10:18,2026-06-03 07:10:18,10.3,Bengaluru,Whitefield,bike,7,0,1,0.25070779369072177,0
O00763,S019,P028,Fruits & Vegetables,2026-06-19 19:34:00,2026-06-19 19:44:00,2026-06-19 19:43:56,2026-06-19 19:43:56,9.933333333333334,Bengaluru,Yelahanka,bike,19,1,0,0.6654923767284786,1
O01045,S020,P009,Dairy,2026-06-17 17:48:00,2026-06-17 17:58:00,2026-06-17 17:54:39,2026-06-17 17:54:39,6.65,Bengaluru,Malleshwaram,bike,17,1,0,0.49133423237949864,0
O01616,S019,P025,Dairy,2026-06-18 16:44:00,2026-06-18 16:54:00,2026-06-18 16:50:10,2026-06-18 16:50:10,6.166666666666667,Bengaluru,Yelahanka,scooter,16,1,0,0.4407763275776637,0
O01337,S003,P032,Snacks,2026-06-15 11:59:00,2026-06-15 12:09:00,2026-06-15 12:07:49,2026-06-15 12:07:49,8.816666666666666,Mumbai,Powai,scooter,11,1,0,0.506233064250911,1
O00783,S009,P004,Bakery,2026-06-19 08:03:00,2026-06-19 08:13:00,2026-06-19 08:10:50,2026-06-19 08:10:50,7.833333333333333,Mumbai,Kurla,bike,8,1,0,0.4129903158043662,0
O01782,S007,P037,Dairy,2026-06-01 17:21:00,2026-06-01 17:31:00,2026-06-01 17:30:52,2026-06-01 17:30:52,9.866666666666667,Mumbai,Borivali,scooter,17,1,0,0.9119171838424831,1
O00082,S018,P009,Beverages,2026-06-02 22:35:00,2026-06-02 22:45:00,2026-06-02 22:44:54,2026-06-02 22:44:54,9.9,Bengaluru,Electronic City,bike,22,1,0,0.4623617611756712,0
O01793,S005,P059,Fruits & Vegetables,2026-06-04 20:47:00,2026-06-04 20:57:00,2026-06-04 21:03:31,2026-06-04 21:03:31,16.516666666666666,Mumbai,Malad,bicycle,20,0,1,0.7021286618841563,1
O00838,S020,P058,Dairy,2026-06-19 22:54:00,2026-06-19 23:04:00,2026-06-19 23:06:12,2026-06-19 23:06:12,12.2,Bengaluru,Malleshwaram,bike,22,0,1,0.5933216724231701,1
O00774,S001,P010,Bakery,2026-06-22 13:08:00,2026-06-22 13:18:00,2026-06-22 13:15:53,2026-06-22 13:15:53,7.883333333333334,Mumbai,Andheri,bike,13,1,0,0.44129501433834056,0
O00062,S011,P014,Bakery,2026-06-11 11:56:00,2026-06-11 12:06:00,2026-06-11 12:04:09,2026-06-11 12:04:09,8.15,Bengaluru,Koramangala,scooter,11,1,0,0.5617573354096171,1
O00751,S006,P018,Snacks,2026-06-01 22:35:00,2026-06-01 22:45:00,2026-06-01 22:47:54,2026-06-01 22:47:54,12.9,Mumbai,Chembur,scooter,22,0,1,0.6437866948653246,1
O00925,S004,P052,Bakery,2026-06-04 18:13:00,2026-06-04 18:23:00,2026-06-04 18:19:02,2026-06-04 18:19:02,6.033333333333333,Mumbai,Dadar,bike,18,1,0,0.5434895291227133,1
O01701,S016,P032,Dairy,2026-06-06 06:27:00,2026-06-06 06:37:00,2026-06-06 06:35:46,2026-06-06 06:35:46,8.766666666666667,Bengaluru,Marathahalli,scooter,6,1,0,0.2806772348815731,0
O00506,S008,P031,Household,2026-06-22 18:24:00,2026-06-22 18:34:00,2026-06-22 18:32:11,2026-06-22 18:32:11,8.183333333333334,Mumbai,Worli,bike,18,1,0,0.5059071987183995,1
O01124,S015,P055,Grocery,2026-06-12 07:55:00,2026-06-12 08:05:00,2026-06-12 08:00:44,2026-06-12 08:00:44,5.733333333333333,Bengaluru,Jayanagar,bike,7,1,0,0.25631580472435594,0
O00064,S003,P050,Grocery,2026-06-25 03:15:00,2026-06-25 03:25:00,2026-06-25 03:25:36,2026-06-25 03:25:36,10.6,Mumbai,Powai,bike,3,0,1,0.3700423802481397,0
O00067,S006,P020,Snacks,2026-06-19 03:19:00,2026-06-19 03:29:00,2026-06-19 03:23:37,2026-06-19 03:23:37,4.616666666666666,Mumbai,Chembur,bike,3,1,0,0.2738434550346607,0
O00166,S011,P015,Household,2026-06-25 08:32:00,2026-06-25 08:42:00,2026-06-25 08:40:47,2026-06-25 08:40:47,8.783333333333333,Bengaluru,Koramangala,bike,8,1,0,0.44476679784553247,0
O01477,S003,P037,Snacks,2026-06-05 19:19:00,2026-06-05 19:29:00,2026-06-05 19:34:10,2026-06-05 19:34:10,15.166666666666666,Mumbai,Powai,scooter,19,0,1,0.6647963957042523,1
O00289,S002,P036,Fruits & Vegetables,2026-06-14 16:08:00,2026-06-14 16:18:00,2026-06-14 16:15:29,2026-06-14 16:15:29,7.483333333333333,Mumbai,Bandra,bike,16,1,0,0.6406255451002328,1
O00258,S007,P049,Beverages,2026-06-11 10:03:00,2026-06-11 10:13:00,2026-06-11 10:17:25,2026-06-11 10:17:25,14.416666666666666,Mumbai,Borivali,bike,10,0,1,0.8416101240497358,1
O01670,S006,P031,Personal Care,2026-06-11 07:04:00,2026-06-11 07:14:00,2026-06-11 07:11:33,2026-06-11 07:11:33,7.55,Mumbai,Chembur,bike,7,1,0,0.24249404055398635,0
O01573,S013,P040,Bakery,2026-06-17 18:36:00,2026-06-17 18:46:00,2026-06-17 18:44:03,2026-06-17 18:44:03,8.05,Bengaluru,Whitefield,bike,18,1,0,0.4942090827391042,0
O01184,S006,P033,Snacks,2026-06-15 16:13:00,2026-06-15 16:23:00,2026-06-15 16:23:43,2026-06-15 16:23:43,10.716666666666667,Mumbai,Chembur,scooter,16,0,1,0.5242262313145946,1
O01064,S010,P006,Fruits & Vegetables,2026-06-23 07:08:00,2026-06-23 07:18:00,2026-06-23 07:17:31,2026-06-23 07:17:31,9.516666666666667,Mumbai,Goregaon,bike,7,1,0,0.4518972746226588,0
O00544,S007,P056,Fruits & Vegetables,2026-06-27 07:34:00,2026-06-27 07:44:00,2026-06-27 07:47:40,2026-06-27 07:47:40,13.666666666666666,Mumbai,Borivali,bike,7,0,1,0.8994348933882734,1
O01652,S006,P018,Grocery,2026-06-20 12:11:00,2026-06-20 12:21:00,2026-06-20 12:17:22,2026-06-20 12:17:22,6.366666666666666,Mumbai,Chembur,scooter,12,1,0,0.4675250026320749,0
O01308,S010,P040,Beverages,2026-06-12 20:17:00,2026-06-12 20:27:00,2026-06-12 20:30:50,2026-06-12 20:30:50,13.833333333333334,Mumbai,Goregaon,bike,20,0,1,0.5277339007433695,1
O01324,S003,P034,Fruits & Vegetables,2026-06-05 19:25:00,2026-06-05 19:35:00,2026-06-05 19:38:31,2026-06-05 19:38:31,13.516666666666667,Mumbai,Powai,bike,19,0,1,0.807251512989694,1
O01647,S016,P028,Beverages,2026-06-12 22:44:00,2026-06-12 22:54:00,2026-06-12 22:49:52,2026-06-12 22:49:52,5.866666666666666,Bengaluru,Marathahalli,bike,22,1,0,0.5717101925559913,1
O01584,S007,P013,Snacks,2026-06-18 14:06:00,2026-06-18 14:16:00,2026-06-18 14:20:14,2026-06-18 14:20:14,14.233333333333333,Mumbai,Borivali,bike,14,0,1,0.8829624564219816,1
O00447,S013,P058,Grocery,2026-06-17 16:33:00,2026-06-17 16:43:00,2026-06-17 16:41:56,2026-06-17 16:41:56,8.933333333333334,Bengaluru,Whitefield,bike,16,1,0,0.44297691592217425,0
O00585,S019,P007,Fruits & Vegetables,2026-06-05 10:49:00,2026-06-05 10:59:00,2026-06-05 10:59:12,2026-06-05 10:59:12,10.2,Bengaluru,Yelahanka,bike,10,0,1,0.48639891059404133,0
O01762,S017,P011,Household,2026-06-06 07:10:00,2026-06-06 07:20:00,2026-06-06 07:20:38,2026-06-06 07:20:38,10.633333333333333,Bengaluru,JP Nagar,bike,7,0,1,0.4034043594504661,0
O00608,S012,P010,Snacks,2026-06-04 21:43:00,2026-06-04 21:53:00,2026-06-04 21:51:54,2026-06-04 21:51:54,8.9,Bengaluru,Indiranagar,bike,21,1,0,0.1845785602498702,0
O01437,S012,P019,Snacks,2026-06-01 14:43:00,2026-06-01 14:53:00,2026-06-01 14:52:17,2026-06-01 14:52:17,9.283333333333333,Bengaluru,Indiranagar,bike,14,1,0,0.11274908918310601,0
O00333,S018,P039,Snacks,2026-06-04 19:42:00,2026-06-04 19:52:00,2026-06-04 19:50:02,2026-06-04 19:50:02,8.033333333333333,Bengaluru,Electronic City,bike,19,1,0,0.4066960569373192,0
O00467,S009,P039,Beverages,2026-06-23 22:41:00,2026-06-23 22:51:00,2026-06-23 22:57:21,2026-06-23 22:57:21,16.35,Mumbai,Kurla,bike,22,0,1,0.6544392241949851,1
O01409,S003,P023,Personal Care,2026-06-22 17:54:00,2026-06-22 18:04:00,2026-06-22 18:03:15,2026-06-22 18:03:15,9.25,Mumbai,Powai,bike,17,1,0,0.506509775696364,1
O00384,S018,P021,Fruits & Vegetables,2026-06-19 17:53:00,2026-06-19 18:03:00,2026-06-19 18:03:02,2026-06-19 18:03:02,10.033333333333333,Bengaluru,Electronic City,bicycle,17,0,1,0.5510498526740463,1
O01545,S018,P043,Grocery,2026-06-21 17:15:00,2026-06-21 17:25:00,2026-06-21 17:24:55,2026-06-21 17:24:55,9.916666666666666,Bengaluru,Electronic City,bike,17,1,0,0.39179997066223815,0
O00156,S015,P022,Dairy,2026-06-12 11:20:00,2026-06-12 11:30:00,2026-06-12 11:30:09,2026-06-12 11:30:09,10.15,Bengaluru,Jayanagar,bike,11,0,1,0.3166766761258785,0
O00254,S015,P042,Beverages,2026-06-24 14:12:00,2026-06-24 14:22:00,2026-06-24 14:22:06,2026-06-24 14:22:06,10.1,Bengaluru,Jayanagar,bike,14,0,1,0.35175363279927263,0
O01407,S014,P041,Bakery,2026-06-22 07:33:00,2026-06-22 07:43:00,2026-06-22 07:44:37,2026-06-22 07:44:37,11.616666666666667,Bengaluru,HSR Layout,bike,7,0,1,0.7774294252300546,1
O01323,S015,P036,Beverages,2026-06-30 16:19:00,2026-06-30 16:29:00,2026-06-30 16:27:16,2026-06-30 16:27:16,8.266666666666667,Bengaluru,Jayanagar,bike,16,1,0,0.39022001072635293,0
O00540,S020,P059,Personal Care,2026-06-02 18:20:00,2026-06-02 18:30:00,2026-06-02 18:28:53,2026-06-02 18:28:53,8.883333333333333,Bengaluru,Malleshwaram,bicycle,18,1,0,0.3740231711123134,0
O01054,S014,P044,Dairy,2026-06-02 17:20:00,2026-06-02 17:30:00,2026-06-02 17:34:36,2026-06-02 17:34:36,14.6,Bengaluru,HSR Layout,scooter,17,0,1,0.8808760955522997,1
O00361,S019,P041,Beverages,2026-06-21 13:28:00,2026-06-21 13:38:00,2026-06-21 13:40:01,2026-06-21 13:40:01,12.016666666666667,Bengaluru,Yelahanka,bike,13,0,1,0.3600558383521322,0
O01059,S008,P049,Dairy,2026-06-10 16:28:00,2026-06-10 16:38:00,2026-06-10 16:39:05,2026-06-10 16:39:05,11.083333333333334,Mumbai,Worli,bike,16,0,1,0.5016567977066392,1
O01352,S006,P045,Fruits & Vegetables,2026-06-12 21:36:00,2026-06-12 21:46:00,2026-06-12 21:51:14,2026-06-12 21:51:14,15.233333333333333,Mumbai,Chembur,bike,21,0,1,0.778486481177545,1
O01660,S019,P028,Fruits & Vegetables,2026-06-25 02:18:00,2026-06-25 02:28:00,2026-06-25 02:30:23,2026-06-25 02:30:23,12.383333333333333,Bengaluru,Yelahanka,bike,2,0,1,0.3286655158000413,0
O00379,S008,P032,Fruits & Vegetables,2026-06-04 09:40:00,2026-06-04 09:50:00,2026-06-04 09:48:33,2026-06-04 09:48:33,8.55,Mumbai,Worli,scooter,9,1,0,0.526910286012003,1
O00907,S004,P010,Fruits & Vegetables,2026-06-13 18:06:00,2026-06-13 18:16:00,2026-06-13 18:13:47,2026-06-13 18:13:47,7.783333333333333,Mumbai,Dadar,bike,18,1,0,0.6852688795132,1
O00126,S014,P012,Personal Care,2026-06-05 19:56:00,2026-06-05 20:06:00,2026-06-05 20:05:55,2026-06-05 20:05:55,9.916666666666666,Bengaluru,HSR Layout,bike,19,1,0,0.8324232946750313,1
O01373,S001,P041,Dairy,2026-06-01 17:34:00,2026-06-01 17:44:00,2026-06-01 17:41:47,2026-06-01 17:41:47,7.783333333333333,Mumbai,Andheri,bike,17,1,0,0.5048096909562071,1
O01788,S020,P032,Dairy,2026-06-25 12:16:00,2026-06-25 12:26:00,2026-06-25 12:24:17,2026-06-25 12:24:17,8.283333333333333,Bengaluru,Malleshwaram,scooter,12,1,0,0.39006303491580113,0
O00382,S013,P033,Beverages,2026-06-21 18:49:00,2026-06-21 18:59:00,2026-06-21 18:57:34,2026-06-21 18:57:34,8.566666666666666,Bengaluru,Whitefield,scooter,18,1,0,0.4532362340277814,0
O01520,S015,P021,Beverages,2026-06-07 20:18:00,2026-06-07 20:28:00,2026-06-07 20:27:31,2026-06-07 20:27:31,9.516666666666667,Bengaluru,Jayanagar,bicycle,20,1,0,0.4709121487311316,0
O00405,S014,P008,Household,2026-06-25 09:19:00,2026-06-25 09:29:00,2026-06-25 09:26:40,2026-06-25 09:26:40,7.666666666666667,Bengaluru,HSR Layout,bike,9,1,0,0.7672761198505074,1
O00975,S005,P008,Household,2026-06-03 09:18:00,2026-06-03 09:28:00,2026-06-03 09:25:36,2026-06-03 09:25:36,7.6,Mumbai,Malad,bike,9,1,0,0.2939693334760073,0
O00395,S003,P057,Bakery,2026-06-28 10:54:00,2026-06-28 11:04:00,2026-06-28 11:02:42,2026-06-28 11:02:42,8.7,Mumbai,Powai,bicycle,10,1,0,0.5215541413352399,1
O01240,S017,P023,Beverages,2026-06-18 10:06:00,2026-06-18 10:16:00,2026-06-18 10:19:23,2026-06-18 10:19:23,13.383333333333333,Bengaluru,JP Nagar,bike,10,0,1,0.478612186790522,0
O01746,S004,P031,Bakery,2026-06-14 20:34:00,2026-06-14 20:44:00,2026-06-14 20:46:56,2026-06-14 20:46:56,12.933333333333334,Mumbai,Dadar,bike,20,0,1,0.5840328867367977,1
O00163,S003,P056,Household,2026-06-19 13:25:00,2026-06-19 13:35:00,2026-06-19 13:33:30,2026-06-19 13:33:30,8.5,Mumbai,Powai,bike,13,1,0,0.5277194484917345,1
O00103,S008,P054,Snacks,2026-06-15 21:41:00,2026-06-15 21:51:00,2026-06-15 21:58:22,2026-06-15 21:58:22,17.366666666666667,Mumbai,Worli,bike,21,0,1,0.5866060762150371,1
O01406,S019,P030,Snacks,2026-06-05 11:09:00,2026-06-05 11:19:00,2026-06-05 11:19:58,2026-06-05 11:19:58,10.966666666666667,Bengaluru,Yelahanka,bike,11,0,1,0.32751453571156447,0
O00478,S019,P040,Snacks,2026-06-16 20:32:00,2026-06-16 20:42:00,2026-06-16 20:41:04,2026-06-16 20:41:04,9.066666666666666,Bengaluru,Yelahanka,bike,20,1,0,0.5057090611704796,1
O01131,S011,P056,Fruits & Vegetables,2026-06-13 08:07:00,2026-06-13 08:17:00,2026-06-13 08:19:08,2026-06-13 08:19:08,12.133333333333333,Bengaluru,Koramangala,bike,8,0,1,0.6466994496347085,1
O01350,S015,P056,Fruits & Vegetables,2026-06-17 09:57:00,2026-06-17 10:07:00,2026-06-17 10:07:33,2026-06-17 10:07:33,10.55,Bengaluru,Jayanagar,bike,9,0,1,0.4364485663965221,0
O00188,S018,P060,Snacks,2026-06-23 20:54:00,2026-06-23 21:04:00,2026-06-23 21:05:31,2026-06-23 21:05:31,11.516666666666667,Bengaluru,Electronic City,scooter,20,0,1,0.4267399706163177,0
O01527,S009,P049,Bakery,2026-06-24 07:55:00,2026-06-24 08:05:00,2026-06-24 08:05:50,2026-06-24 08:05:50,10.833333333333334,Mumbai,Kurla,bike,7,0,1,0.39314930999692616,0
O00167,S017,P033,Personal Care,2026-06-29 19:22:00,2026-06-29 19:32:00,2026-06-29 19:31:23,2026-06-29 19:31:23,9.383333333333333,Bengaluru,JP Nagar,scooter,19,1,0,0.5457610834718603,1
O01340,S010,P026,Fruits & Vegetables,2026-06-28 17:43:00,2026-06-28 17:53:00,2026-06-28 17:50:18,2026-06-28 17:50:18,7.3,Mumbai,Goregaon,scooter,17,1,0,0.652886979507901,1
O00285,S011,P016,Beverages,2026-06-29 07:42:00,2026-06-29 07:52:00,2026-06-29 07:49:02,2026-06-29 07:49:02,7.033333333333333,Bengaluru,Koramangala,bike,7,1,0,0.4387969396708686,0
O01393,S011,P045,Grocery,2026-06-23 11:29:00,2026-06-23 11:39:00,2026-06-23 11:36:29,2026-06-23 11:36:29,7.483333333333333,Bengaluru,Koramangala,bike,11,1,0,0.5516464245523784,1
O00250,S009,P040,Bakery,2026-06-07 22:17:00,2026-06-07 22:27:00,2026-06-07 22:31:35,2026-06-07 22:31:35,14.583333333333334,Mumbai,Kurla,bike,22,0,1,0.6906262801481776,1
O00217,S010,P058,Beverages,2026-06-28 08:45:00,2026-06-28 08:55:00,2026-06-28 08:54:34,2026-06-28 08:54:34,9.566666666666666,Mumbai,Goregaon,bike,8,1,0,0.29345467763909033,0
O01505,S012,P018,Beverages,2026-06-26 18:49:00,2026-06-26 18:59:00,2026-06-26 18:55:39,2026-06-26 18:55:39,6.65,Bengaluru,Indiranagar,scooter,18,1,0,0.14758309360902855,0
O01290,S018,P017,Dairy,2026-06-14 21:18:00,2026-06-14 21:28:00,2026-06-14 21:25:28,2026-06-14 21:25:28,7.466666666666667,Bengaluru,Electronic City,bike,21,1,0,0.46415334544836095,0
